"pair","theta_A","n_post_cells"
"PHL_BGR",-0.0161043693227427,16
"PHL_BHR",0.170111652929716,13
"PHL_BHS",-0.251200538703975,15
"PHL_BIH",-0.0602097498271497,12
"PHL_BLR",0.0137016542905093,14
"PHL_BLZ",-1.3961710409633,18
"PHL_BMU",-1.55797781051204,4
"PHL_BRB",-0.304083785074349,6
"PHL_BTN",-1.47701874735984,10
"PHL_BWA",-0.428669368831628,10
"PHL_CAN",0.0435391732515783,8
"PHL_CIV",-0.271463310663652,19
"PHL_COG",-0.308546733733693,12
"PHL_COK",-0.924131147307293,13
"PHL_CPV",-1.78339225765303,11
"PHL_CRI",0.0737398497864282,15
"PHL_CYM",-0.406646386014736,13
"PHL_CYP",-0.211358558417728,13
"PHL_CZE",0.173770321347175,8
"PHL_DEU",-0.0445504747353804,25
"PHL_DJI",-0.270720293144528,13
"PHL_DMA",-1.42305950561112,13
"PHL_DNK",-0.0227224797362687,9
"PHL_DOM",0.365587580201646,7
"PHL_ESP",-0.062124614780949,19
"PHL_EST",0.0707073507545337,13
"PHL_ETH",0.0671059338937728,13
"PHL_FIN",0.153569485423402,9
"PHL_FJI",-0.258977308080659,10
"PHL_FRA",0.261590674249499,5
"PHL_FRO",-1.44033622633809,6
"PHL_FSM",0.174340378218569,10
"PHL_GAB",-2.20544817932771,6
"PHL_GEO",-1.50312628656959,12
"PHL_GIB",-2.89684992527467,13
"PHL_GMB",-0.0942143429312079,6
"PHL_GRC",-0.12763473828909,15
"PHL_GRD",-1.08397890355872,7
"PHL_GRL",-0.512522554251624,4
"PHL_GTM",0.0780789711145002,16
"PHL_GUM",-0.248059991464725,8
"PHL_HKG",0.147768136620492,4
"PHL_HND",0.0251085430670444,7
"PHL_HTI",-1.88034101557661,11
"PHL_HUN",-0.041244067540923,23
"PHL_ITA",0.140467203179721,13
"PHL_JAM",-1.51319466932078,5
"PHL_JOR",-0.289586040336619,6
"PHL_KAZ",0.253124550556944,5
"PHL_KEN",0.169442820160743,5
"PHL_KGZ",0.0354599784600379,11
"PHL_KIR",0.163820413621361,4
"PHL_KWT",0.159455536849871,8
"PHL_LBN",0.051712614257417,14
"PHL_LBR",-1.29787914252909,5
"PHL_LCA",-1.60330922228394,16
"PHL_LTU",-0.0317270131573232,15
"PHL_LUX",-0.801546277644113,5
"PHL_LVA",0.354589432829837,11
"PHL_MAC",0.0149655522140807,18
"PHL_MDA",-0.154072762326888,15
"PHL_MDG",-0.5317376133265,23
"PHL_MDV",0.111848382843935,16
"PHL_MHL",-1.36984439249534,14
"PHL_MKD",-0.440111728879843,9
"PHL_MLI",-0.792907366286573,16
"PHL_MLT",-0.631873932273658,18
"PHL_MNE",-0.124238003387703,8
"PHL_MNG",0.202635775902613,8
"PHL_MRT",-6.56767980037812,7
"PHL_MUS",-0.491367345508182,12
"PHL_MWI",-0.11334874152374,13
"PHL_MYT",-0.668711251864932,5
"PHL_NAM",-0.366165517854617,8
"PHL_NCL",-0.391635143296973,14
"PHL_NER",-0.971165658552062,7
"PHL_NLD",-0.0989289496726668,6
"PHL_NPL",0.125190448872426,9
"PHL_OMN",0.0673925859284488,9
"PHL_PAN",-0.108389260394585,14
"PHL_PLW",-0.0131220218541432,16
"PHL_PNG",0.0298575159813207,9
"PHL_POL",0.225755487529153,7
"PHL_PRT",0.0402230619062227,5
"PHL_PSE",0.398085930402495,4
"PHL_PYF",-0.499569994248829,14
"PHL_QAT",-0.0838525848035104,14
"PHL_RWA",-0.0737786875769836,9
"PHL_SAU",-0.172823094043394,24
"PHL_SEN",-0.997388295250895,4
"PHL_SLB",0.0362656379218777,11
"PHL_SLE",-4.087953360671,4
"PHL_SLV",0.283913988588349,5
"PHL_SOM",-1.27188835828219,11
"PHL_SUR",-0.711377333335182,9
"PHL_SVK",-0.0102984672011728,8
"PHL_SVN",0.0278938136909926,18
"PHL_SWE",-0.0364495910710564,17
"PHL_SWZ",-0.785735331457232,14
"PHL_SYC",-0.372282961605817,13
"PHL_SYR",-0.386132741659815,20
"PHL_TGO",-1.16669079321682,5
"PHL_TJK",0.245772883316347,4
"PHL_TON",0.0569647526357162,10
"PHL_TUV",-0.803633017626218,10
"PHL_TWN",-0.0348985569201475,17
"PHL_UGA",0.18353714110194,8
"PHL_UKR",0.346726902641335,5
"PHL_USA",-0.0291026403585651,9
"PHL_UZB",0.0367611790299528,7
"PHL_VCT",-0.0842460431837262,9
"PHL_VGB",0.0684678017459347,9
"PHL_VUT",0.232132472975959,15
"PHL_WSM",-0.571634616137658,6
"PHL_YEM",-0.564420799122907,18
"PHL_ZAF",0.00143914333979523,19
"PHL_ZMB",-0.492240233165643,7
"PLW_AUS",-1.19816884710082,11
"PLW_BRA",-3.18980869824604,7
"PLW_CHN",-1.14080371915542,4
"PLW_DEU",-0.138047076914312,6
"PLW_FSM",-0.247083865841036,4
"PLW_JPN",0.162637712235181,5
"PLW_KOR",-1.2013186855788,4
"PLW_MEX",-0.823134741742095,10
"PLW_PHL",-4.54125196756258,9
"PLW_TWN",0.701642383717922,7
"PLW_USA",-1.44992932452286,7
"PNG_AGO",-2.57833097518231,4
"PNG_ARG",-0.769050337868511,7
"PNG_CAN",-0.176191761696715,17
"PNG_CHE",-1.2724031104531,20
"PNG_CHN",0.0519167483056387,23
"PNG_HKG",-1.62811405429293,7
"PNG_IDN",-0.626141383694695,9
"PNG_IND",-0.56842610394549,23
"PNG_ISL",-4.67087445457185,11
"PNG_JPN",-0.151021283114648,22
"PNG_KAZ",-2.74032045585028,5
"PNG_KOR",-0.155564593160978,21
"PNG_LKA",-0.384872910120045,19
"PNG_MEX",-2.94859494670752,5
"PNG_MYS",-0.0589389756152812,5
"PNG_NCL",-0.600834607558869,4
"PNG_NOR",-1.4846970131633,17
"PNG_PAK",-0.946123127703678,14
"PNG_PHL",0.060951768430499,23
"PNG_PYF",-2.79593207048118,8
"PNG_RUS",-0.290288738159604,10
"PNG_SGP",-0.318196330722089,16
"PNG_THA",0.0269468473799539,18
"PNG_TUR",-0.59637136180126,4
"PNG_TWN",-1.05222771589527,15
"PNG_UKR",-1.68071527611318,5
"PNG_USA",-0.480815336165708,10
"PNG_ZAF",-1.56132598985549,13
"POL_AFG",-0.294993062266992,13
"POL_AGO",0.00924523223737805,8
"POL_ARE",-0.0424657150355523,11
"POL_ARG",-0.00672358099655059,21
"POL_AUS",0.0517689278910496,13
"POL_AZE",-0.113057748186658,17
"POL_BEN",0.138009266177424,6
"POL_BFA",-0.16399213944839,10
"POL_BGD",-0.383217321229551,22
"POL_BHR",0.12001747931815,7
"POL_BOL",0.154244485414922,6
"POL_BRA",-0.022159456807902,23
"POL_BRN",-0.097978727823205,11
"POL_CAF",-0.0698592521972183,10
"POL_CHN",-0.00199122533227687,5
"POL_COD",0.0335171493951017,8
"POL_COG",0.331843953570376,6
"POL_CPV",-0.0715504017135154,11
"POL_CUB",-0.122420571243462,12
"POL_DJI",-0.282146455749657,20
"POL_ERI",-1.30120945484794,12
"POL_ETH",-0.342509054044702,13
"POL_GAB",0.615542549350014,4
"POL_GIB",0.00649806982756556,7
"POL_GIN",-0.483839755232169,18
"POL_GMB",-0.409595475548902,17
"POL_GNB",-0.0244393657540997,4
"POL_GNQ",0.335593030644093,7
"POL_HKG",0.0854837421248256,10
"POL_HTI",-0.521064911133282,11
"POL_IDN",-0.10272067363726,16
"POL_IND",-0.0402948200120602,23
"POL_IRN",-0.0969192535164143,19
"POL_IRQ",-0.0755226470801661,6
"POL_KAZ",-0.145983672554355,10
"POL_KEN",0.136386098642771,8
"POL_KGZ",-0.42728337712095,5
"POL_KHM",-0.279863798421733,11
"POL_KIR",-0.792641048687921,4
"POL_KWT",-0.0579749446023007,18
"POL_LAO",-0.0924672691504442,6
"POL_LBR",-0.0869379658236707,20
"POL_LBY",-0.00062920262570465,4
"POL_LKA",0.0696691267889868,4
"POL_MAC",-0.818413975212387,19
"POL_MDV",0.100273156140034,8
"POL_MHL",-1.05574569593279,13
"POL_MLI",-0.14717835863254,16
"POL_MMR",-0.120464568529792,10
"POL_MNG",0.0163180491079309,5
"POL_MRT",-0.0944600226528659,4
"POL_MWI",-0.713614514785737,11
"POL_MYS",-0.0769738982165717,14
"POL_NER",-0.298447009862234,5
"POL_NZL",-0.34529542528054,20
"POL_OMN",-0.590904632233444,25
"POL_PHL",-0.463848387432049,17
"POL_PRK",-1.83966733972794,18
"POL_PRY",0.0779669370935854,7
"POL_QAT",-0.102378759089881,13
"POL_RUS",-0.359369748196918,4
"POL_RWA",0.102829194439206,6
"POL_SAU",-0.103359740118165,19
"POL_SDN",-0.422911742782359,11
"POL_SEN",0.430739184335867,4
"POL_SLE",-0.298164807779208,9
"POL_STP",-1.82971891191121,4
"POL_TCD",0.161735652168112,9
"POL_TGO",-0.198244066183203,11
"POL_THA",-0.209224628646538,11
"POL_TJK",0.103867826678594,19
"POL_TKM",0.057035157708759,7
"POL_TLS",-3.88900510443696,4
"POL_TON",-3.83248048073474,7
"POL_TWN",-0.176565924060896,16
"POL_TZA",-0.157187044161916,12
"POL_UGA",-0.120982043439894,11
"POL_UMI",-0.42468572370333,6
"POL_URY",-0.156964998707518,10
"POL_USA",-0.147600453837998,24
"POL_UZB",-0.217546091410909,8
"POL_VAT",-1.20652948373796,10
"POL_VEN",-0.236095996699285,19
"POL_VNM",0.0755409884309132,18
"POL_VUT",-3.39472590958344,5
"POL_WSM",-2.60560464636363,6
"POL_YEM",-0.418770932009279,5
"PRI_CHE",-0.492253499633252,5
"PRI_NOR",-0.604099188989026,4
"PRK_ALB",-0.959846092893869,13
"PRK_AND",-2.02114359543545,14
"PRK_ARM",0.408714757258555,6
"PRK_ATG",-0.689945525491162,4
"PRK_AZE",-1.9380768951854,15
"PRK_BDI",-0.0662774793346089,9
"PRK_BEL",-6.48109672445656,5
"PRK_BFA",-0.175988696187707,7
"PRK_BGR",-4.63301638112087,8
"PRK_BIH",-0.308105928907455,5
"PRK_BLR",-1.66202852463498,10
"PRK_BRB",-0.0387283853232216,9
"PRK_CAF",-0.797355546478414,18
"PRK_CAN",-1.08326235153951,8
"PRK_CHE",-0.230627844064646,21
"PRK_CHN",-0.0284725719461867,13
"PRK_CIV",-1.55592679682591,13
"PRK_COG",-1.94310297419666,7
"PRK_CRI",0.0720004945076922,6
"PRK_CYP",-3.88735809212485,9
"PRK_CZE",-0.855523443164896,18
"PRK_DEU",-1.61496480104066,10
"PRK_DMA",-1.27335092996566,7
"PRK_DNK",-1.2378711994523,23
"PRK_ESP",-0.617950377147259,24
"PRK_EST",-1.4376179799693,12
"PRK_ETH",-0.0523098621397405,8
"PRK_FIN",-1.30787225179906,20
"PRK_FJI",1.70733659661166,5
"PRK_FRA",-3.63679988476955,5
"PRK_FRO",-0.779724829787311,5
"PRK_GBR",-0.433125256967397,19
"PRK_GEO",-0.48038623440562,4
"PRK_GRC",-3.14374188296221,11
"PRK_GTM",-2.87544211947832,5
"PRK_HKG",-2.63958796522113,4
"PRK_HND",-0.470620522857938,13
"PRK_HRV",-1.39836732731591,17
"PRK_HUN",-2.24716655392178,14
"PRK_IRL",-0.338283067122065,12
"PRK_ITA",-0.384434906737721,26
"PRK_JAM",-0.0930827380658681,7
"PRK_JPN",-2.38490093917617,4
"PRK_KHM",-2.02262509675075,6
"PRK_KNA",-1.38975852679055,10
"PRK_LAO",-0.677829890129732,4
"PRK_LBN",-2.61375786467229,9
"PRK_LCA",-1.33903806785748,16
"PRK_LTU",-2.42465300847036,9
"PRK_LUX",0.125880886997728,8
"PRK_LVA",-6.26073280288423,6
"PRK_MAC",-4.84566583168585,12
"PRK_MDA",-0.472639247907698,14
"PRK_MDG",-0.905240597520197,20
"PRK_MKD",0.276695524803971,5
"PRK_MNE",0.126049614626267,5
"PRK_MRT",0.0109638480873169,11
"PRK_MUS",-1.51225803219439,17
"PRK_MWI",-0.97989726877614,5
"PRK_MYT",-0.500294013578488,4
"PRK_NCL",-0.195050685690889,7
"PRK_NER",-0.162004819552577,5
"PRK_NLD",-1.05315930878447,26
"PRK_POL",-1.00489129946478,10
"PRK_PRT",-0.968971605969062,12
"PRK_PRY",-2.4049451212219,6
"PRK_PYF",-0.536680024032763,11
"PRK_RUS",-0.139342025236264,15
"PRK_SAU",-1.01990056950527,9
"PRK_SEN",0.130465982957029,11
"PRK_SLV",-1.32640537366571,10
"PRK_SRB",-1.64983145954693,6
"PRK_SUR",0.117577193486523,14
"PRK_SVK",-0.0351665006888951,11
"PRK_SVN",-1.31369005861892,9
"PRK_SWE",-1.72838552266666,8
"PRK_SYC",1.07592323103349,4
"PRK_TGO",1.46762887757759,4
"PRK_TUR",-0.80660514309456,6
"PRK_TWN",-0.282004959300678,15
"PRK_UKR",-1.56415502088764,7
"PRK_URY",-0.60941136564623,12
"PRK_USA",0.0172197098411345,5
"PRK_WSM",0.897343583756945,7
"PRK_YEM",-0.778542519337097,6
"PRK_ZAF",-0.160458214316309,7
"PRK_ZMB",-0.305213830740366,10
"PRT_AFG",-0.455297223009811,17
"PRT_AGO",0.00814251067544693,26
"PRT_ARE",-0.0501318312143681,16
"PRT_ARG",0.0358655471497627,23
"PRT_AUS",0.140570110939089,26
"PRT_AZE",0.316831184064471,6
"PRT_BDI",-0.323946284688297,26
"PRT_BEN",0.0997524016544841,5
"PRT_BGD",0.0602641697643767,6
"PRT_BHR",-0.0123892697848916,8
"PRT_BLR",0.112287562708749,11
"PRT_BOL",-0.172886973451355,15
"PRT_BRA",-0.0186145188926626,24
"PRT_BRN",-0.25968221616983,14
"PRT_CAF",-1.55799418037449,7
"PRT_CHN",0.171760689555136,6
"PRT_COD",-0.341024948922554,9
"PRT_COG",-0.858525541518935,16
"PRT_COM",-0.590592943358999,23
"PRT_CPV",-0.00984720205539871,20
"PRT_CUB",0.53647418208213,4
"PRT_DJI",-0.693911279123554,24
"PRT_ERI",-1.23591744493273,16
"PRT_ETH",-0.197661150147783,14
"PRT_FSM",-1.35064857678673,8
"PRT_GAB",-0.23740883815099,22
"PRT_GIB",-0.397043820592722,16
"PRT_GIN",-0.110257358737253,18
"PRT_GMB",-0.233428888442,24
"PRT_GNB",0.000623545288734743,24
"PRT_HKG",-0.089873860650314,10
"PRT_HTI",0.123445499663884,7
"PRT_IND",-0.191082926358184,6
"PRT_IRN",-0.213055192590282,21
"PRT_IRQ",-0.698896699923533,14
"PRT_KAZ",0.0675836773369761,12
"PRT_KEN",-0.0609852693784836,4
"PRT_KGZ",-0.0907023254905841,11
"PRT_KHM",0.0178123927908276,8
"PRT_KWT",-0.0318524026098072,25
"PRT_LBY",-0.305638320007305,23
"PRT_LKA",-0.383191652660944,7
"PRT_MAC",-0.327742541276831,15
"PRT_MDV",-0.468351650359684,13
"PRT_MHL",-2.49994453723467,10
"PRT_MLI",-0.0166274688013907,5
"PRT_MNG",-0.624397678972772,10
"PRT_MRT",-0.294143983362042,10
"PRT_MWI",-0.703707245615648,14
"PRT_MYS",-0.296542134045504,19
"PRT_NER",-0.0672025794099458,22
"PRT_NGA",-0.156763197431731,23
"PRT_NPL",-0.927026417584592,15
"PRT_OMN",-0.17593452967363,12
"PRT_PAK",-0.0567024295872847,23
"PRT_PHL",-0.365207683369544,9
"PRT_PRK",-1.42164928638152,13
"PRT_PRY",-0.174436094706018,12
"PRT_QAT",-0.26601782136195,19
"PRT_RUS",0.0696012419969367,12
"PRT_RWA",-0.935366381029928,19
"PRT_SAU",0.0776978708799698,7
"PRT_SDN",0.262522769800667,7
"PRT_SEN",-0.132332085781351,22
"PRT_SLE",-0.203406994606786,7
"PRT_SOM",-0.804892228818527,23
"PRT_STP",-0.11069749265535,26
"PRT_TCD",-1.69332508636617,6
"PRT_TGO",-0.427460204094019,8
"PRT_THA",-0.0421715418547144,8
"PRT_TLS",-0.0899660674101078,10
"PRT_TWN",-0.0194056272461659,25
"PRT_TZA",-0.592498424410087,20
"PRT_UGA",-0.253633592286481,25
"PRT_URY",-0.0652610090440982,12
"PRT_USA",-0.00270500048390273,6
"PRT_UZB",-0.342597435901125,6
"PRT_VEN",-0.438532160104807,24
"PRT_VNM",-0.210267160762751,14
"PRT_YEM",-0.571435211242847,23
"PRY_ABW",-0.319849373612671,6
"PRY_AGO",-0.0376359294483575,13
"PRY_ALB",-0.478859325348994,5
"PRY_ARE",-0.0674806692014198,8
"PRY_AUS",-0.109601945038171,12
"PRY_AUT",-0.901768432436622,24
"PRY_BEL",-0.401089099361948,8
"PRY_BGR",-1.4977683532485,14
"PRY_BHR",0.222805691410502,6
"PRY_BHS",-7.33969858274795,13
"PRY_BIH",-1.9069885404572,7
"PRY_BLR",-1.51362537661695,9
"PRY_BLZ",-1.13651063383262,4
"PRY_CAN",-0.280615687386993,8
"PRY_CHE",0.22085990687163,25
"PRY_CHN",-0.918567047797942,5
"PRY_CIV",-1.00683933818585,5
"PRY_COG",-0.386522498425098,6
"PRY_CPV",-1.2409159745448,5
"PRY_CRI",0.308439544741311,7
"PRY_CYP",-1.50516190762542,8
"PRY_CZE",-0.403031415358551,16
"PRY_DEU",0.0293927180174973,16
"PRY_DNK",-0.264041875687487,10
"PRY_DOM",-0.309880963120968,19
"PRY_ESP",-0.239142078891064,24
"PRY_FIN",-1.12987740584184,15
"PRY_FRA",-0.284584442690178,14
"PRY_GAB",0.719026348317536,5
"PRY_GHA",-0.114921849060264,14
"PRY_GMB",0.766139076027886,4
"PRY_GNQ",0.129101826673136,8
"PRY_GRC",0.197216982942076,15
"PRY_GRL",-2.90442349745932,5
"PRY_GTM",0.0635523760424035,5
"PRY_HKG",-0.755107121288726,4
"PRY_HND",-0.104000569392911,8
"PRY_HRV",-1.77462200409708,9
"PRY_HUN",-3.68171341161716,12
"PRY_IDN",-0.0389661675526878,10
"PRY_IRL",-1.25366362458214,10
"PRY_IRN",0.143478732903574,4
"PRY_ISL",-1.16510124330555,20
"PRY_ITA",0.0469911906747373,8
"PRY_JAM",-1.7503421084985,13
"PRY_JOR",-1.02354145268793,7
"PRY_JPN",-0.203361280278964,17
"PRY_KWT",0.371796046558907,7
"PRY_LBN",0.0873045839879113,17
"PRY_LBY",-0.331044558521596,4
"PRY_LTU",-3.85724852854225,14
"PRY_LUX",-0.254036492511891,6
"PRY_LVA",-0.508440485938418,8
"PRY_MAC",-1.79637013029737,7
"PRY_MAR",-0.759950172915156,12
"PRY_MDG",-1.10305888776708,4
"PRY_MKD",-1.21023254236784,5
"PRY_MLT",-1.67826348009174,6
"PRY_MOZ",-0.672900972117729,13
"PRY_MUS",-0.239469285201992,6
"PRY_MYS",-0.431681569128237,13
"PRY_NCL",-0.148142818323261,4
"PRY_NIC",-0.203435031188187,17
"PRY_NLD",-0.346886716715832,16
"PRY_NOR",-1.68716410481774,11
"PRY_NZL",-0.30942330619212,22
"PRY_POL",-1.65324376069974,22
"PRY_PRT",0.0486002831567577,10
"PRY_PSE",-1.20943998851173,11
"PRY_PYF",-4.85151596021496,11
"PRY_RUS",0.0463417122025136,14
"PRY_SAU",-0.312298403120763,17
"PRY_SEN",-0.140162729324156,11
"PRY_SGP",-0.728841868649095,25
"PRY_SLV",-0.31690333715296,5
"PRY_SUR",-0.963069452028449,5
"PRY_SVN",-3.37795387585337,7
"PRY_SWE",-0.972789642873647,20
"PRY_THA",0.0682882262579484,4
"PRY_TTO",-0.644627176447702,6
"PRY_TWN",-0.713485635646862,12
"PRY_UKR",-1.08119855707425,4
"PRY_USA",-0.111662631764253,7
"PRY_VNM",0.0520695785496557,9
"PRY_ZWE",0.34245178710607,4
"PSE_BRA",0.595161216838441,4
"PSE_CAN",-0.801354978174579,4
"PSE_CHN",-0.143177729225044,12
"PSE_COL",-2.24233326695784,6
"PSE_IDN",-1.28129490631412,9
"PSE_ISR",-0.00204021804650334,4
"PSE_JPN",0.627199279660376,5
"PSE_KAZ",-1.84400804335603,5
"PSE_KOR",-0.409515263597574,4
"PSE_MYS",0.410945883472341,6
"PSE_RUS",-0.427751408879532,4
"PSE_UKR",-0.590376811261876,6
"PSE_USA",-0.0090716584315617,14
"PYF_ARE",-1.78276343058153,5
"PYF_ASM",0.314140172323005,10
"PYF_AUS",0.0272817674209814,13
"PYF_CAN",0.152640919898515,7
"PYF_CHE",-1.44117992567847,9
"PYF_CHL",0.881221103708713,13
"PYF_CHN",-0.569622711053298,22
"PYF_COK",0.454280899637313,4
"PYF_CRI",0.162153847843801,8
"PYF_DOM",-1.20257824800182,8
"PYF_FJI",-0.624704517998245,9
"PYF_HKG",-2.84353133649825,8
"PYF_IDN",-1.65281021082712,17
"PYF_IND",0.0426601858118614,6
"PYF_KOR",-0.356161969204956,16
"PYF_LBN",-1.39759521675811,4
"PYF_MDG",0.0464734900503952,13
"PYF_MEX",-2.66971671857111,7
"PYF_MUS",-2.42772511455226,7
"PYF_MYS",-1.89205695553729,17
"PYF_NCL",-0.496574933131986,16
"PYF_NGA",-1.91835403140021,5
"PYF_NOR",1.35300563179032,7
"PYF_NZL",0.300418096266342,16
"PYF_PHL",-2.24554825553072,6
"PYF_RUS",-1.48323367863367,13
"PYF_SGP",-0.220079191555776,6
"PYF_SRB",-1.2795217761988,7
"PYF_THA",-0.337678032296551,16
"PYF_TON",-0.338651139377966,8
"PYF_TUN",-1.17841675546462,14
"PYF_TWN",0.283740424896013,8
"PYF_USA",0.376355198162576,6
"PYF_VNM",-0.457462335065231,7
"PYF_VUT",1.61047353468155,5
"PYF_WLF",0.74758069903709,12
"PYF_WSM",-2.63043805584901,12
"PYF_ZAF",-1.27936782844791,5
"QAT_AGO",0.903117550817145,4
"QAT_ARG",-0.0854413605612484,10
"QAT_ARM",-0.000130821791482028,5
"QAT_AUS",0.348702733789474,26
"QAT_AUT",0.489030359543199,5
"QAT_AZE",-2.44788307394473,7
"QAT_BEL",0.113848597111015,11
"QAT_BEN",-4.66599306469316,5
"QAT_BFA",-0.556874917793043,7
"QAT_BGD",-2.44026665931702,7
"QAT_BGR",-0.384082607988211,11
"QAT_BIH",0.287613046871557,8
"QAT_BLR",0.748140133586283,4
"QAT_BRA",-1.18353602684632,17
"QAT_BRN",-2.57650250195272,4
"QAT_CAN",-0.549828453229122,12
"QAT_CHL",-1.61391947405009,13
"QAT_CHN",-0.184242461205874,21
"QAT_CIV",0.129242921884483,9
"QAT_CMR",0.154035218862938,5
"QAT_COL",-0.41872892522387,16
"QAT_CRI",0.859671961711753,5
"QAT_CYP",-0.672338373919503,9
"QAT_CZE",-0.541416756149967,11
"QAT_DEU",0.370721032418777,7
"QAT_DNK",-1.91843441838154,18
"QAT_ESP",0.0742120735833814,17
"QAT_EST",-2.41482270973814,6
"QAT_ETH",-0.273707485650561,14
"QAT_FIN",0.0874980828919185,5
"QAT_FJI",0.473233624009726,4
"QAT_FRA",-0.207909075336769,13
"QAT_GBR",-0.538170398340557,16
"QAT_GHA",0.138644525040591,8
"QAT_GRC",-0.000799643364687265,7
"QAT_GTM",0.508704935895965,5
"QAT_HKG",-0.532833143711182,16
"QAT_HRV",-0.258517888365494,5
"QAT_IDN",0.235603657233016,7
"QAT_IND",-0.0887762861755989,15
"QAT_IRL",-0.499261044206973,6
"QAT_IRN",-1.62298869101908,9
"QAT_ISR",-0.558120801350311,6
"QAT_ITA",-0.416504917287995,14
"QAT_JAM",0.122218236397403,4
"QAT_JPN",0.00619421407108653,20
"QAT_KAZ",-0.774924007881063,10
"QAT_KEN",-0.539174590209842,16
"QAT_KNA",-0.602419644157625,4
"QAT_KOR",-0.0418515456404902,25
"QAT_LKA",-0.0328796215636043,13
"QAT_LTU",1.18601730567236,4
"QAT_LUX",-1.69843922928546,10
"QAT_MDG",-0.798642327688833,12
"QAT_MDV",-0.121543267593656,6
"QAT_MEX",-2.22712564591524,4
"QAT_MKD",-0.154471221269332,10
"QAT_MLI",-0.284979812144066,11
"QAT_MLT",-0.181581745100937,4
"QAT_MMR",-3.57671317193748,4
"QAT_MOZ",-1.39437018493962,14
"QAT_MRT",-0.365459480001939,9
"QAT_MUS",-0.732293338359832,12
"QAT_MWI",-0.382618803072434,9
"QAT_MYS",0.0358431775210317,12
"QAT_NGA",0.252821583556727,8
"QAT_NIC",-1.12498182960778,4
"QAT_NLD",0.0685153125023603,10
"QAT_NPL",-0.667525643591511,8
"QAT_NZL",-0.174621262967497,17
"QAT_PAK",-0.479280090166598,19
"QAT_PER",0.0727784166492755,9
"QAT_PHL",-0.129411892709533,12
"QAT_POL",-1.14846458971294,9
"QAT_PRT",-0.900372415419535,14
"QAT_ROU",0.13603183657479,9
"QAT_RUS",0.0295123256091269,9
"QAT_RWA",0.17910188369033,5
"QAT_SEN",-0.495357404970259,12
"QAT_SLV",-3.81279227778489,4
"QAT_SVK",-0.328927521799127,7
"QAT_SVN",-0.720973208979458,10
"QAT_SWE",-0.502943182575002,13
"QAT_SWZ",-2.43529912343914,5
"QAT_SYC",-4.98131657418882,9
"QAT_TGO",0.0952663198635087,7
"QAT_TUR",-0.503735611780876,23
"QAT_TWN",0.137876826093671,9
"QAT_TZA",-0.246961906656417,11
"QAT_UGA",0.0976865591100534,8
"QAT_UKR",0.146228048731124,11
"QAT_URY",0.617961215922421,5
"QAT_USA",-0.0500047725959189,11
"QAT_VEN",-1.84553447041843,9
"QAT_VNM",-0.0851649225133441,7
"QAT_ZAF",-0.0234105268000474,10
"QAT_ZMB",-1.63581831848902,7
"QAT_ZWE",-2.4576471685382,11
"REU_CHE",-1.80531737814974,5
"REU_JPN",-0.195004664405202,4
"REU_USA",-0.759869989719773,6
"ROU_AFG",-1.51230745345075,7
"ROU_AGO",-0.69256030469134,13
"ROU_ARE",-0.248904527055892,4
"ROU_AUS",-0.297893176089155,23
"ROU_AZE",0.0115068770021579,10
"ROU_BDI",-1.98099219073193,8
"ROU_BHR",-0.146485389932127,15
"ROU_BLR",-0.00215162078528968,15
"ROU_BRN",-0.251042783266546,8
"ROU_CAF",-0.888339110054493,7
"ROU_CHN",-0.237949698741634,13
"ROU_COD",-0.598807811547369,7
"ROU_COG",-1.1214828369658,14
"ROU_COM",-1.73325405341794,13
"ROU_CPV",-2.28585715044924,16
"ROU_ETH",-0.728616961148196,11
"ROU_GAB",-0.382997882616653,20
"ROU_GIB",-0.597914339721416,7
"ROU_GMB",-3.40286335607252,8
"ROU_GNQ",-0.805594081323751,8
"ROU_HKG",-0.0271313466445126,11
"ROU_KEN",0.0298751753336141,17
"ROU_KGZ",-0.361927750644357,8
"ROU_KHM",-1.17473257600092,10
"ROU_KWT",-0.0120427310274609,17
"ROU_LBR",-2.76169648065946,6
"ROU_MAC",-1.33517444902832,7
"ROU_MDV",-0.42982342936532,5
"ROU_MHL",-2.82744157232182,13
"ROU_MLI",-0.489727859005708,12
"ROU_MNG",-0.463890918676489,14
"ROU_MRT",-0.906203896820024,19
"ROU_MWI",-1.7234895858611,13
"ROU_NER",-1.74146677905482,6
"ROU_NZL",0.105579221808535,8
"ROU_OMN",-0.113997652685017,17
"ROU_QAT",-0.126637190199954,18
"ROU_RUS",-0.0831429661586298,4
"ROU_RWA",-0.492397600331049,16
"ROU_SAU",-0.153145077942278,5
"ROU_SEN",-0.145201933698434,13
"ROU_SLE",-1.1931440035979,5
"ROU_TGO",-2.10070903006822,15
"ROU_TJK",-1.0166739322444,7
"ROU_TKM",-0.712451196087669,7
"ROU_TWN",-0.0632586884478313,17
"ROU_UGA",-0.565119316786585,10
"ROU_USA",0.0747797650144319,5
"ROU_UZB",-0.658816533216014,10
"ROU_YEM",-0.745870589394171,13
"ROU_ZMB",-1.07310488357077,16
"RUS_ABW",-2.06466232989569,4
"RUS_AFG",-0.104130469069724,15
"RUS_AGO",-0.240779673630687,14
"RUS_AIA",-0.206623431219884,7
"RUS_ALB",-0.0428409283054015,15
"RUS_AND",-2.84927603231049,6
