"pair","theta_A","n_post_cells","qualifies"
"HRV_FIN",1.83550973576743,16,TRUE
"HRV_FJI",-1.72370954622545,3,FALSE
"HRV_FRA",0.572015340826443,16,TRUE
"HRV_FRO",-1.44563825642775,3,FALSE
"HRV_GBR",1.09759826092444,16,TRUE
"HRV_GEO",-0.510709423229249,4,TRUE
"HRV_GRC",0.158967072333731,16,TRUE
"HRV_GRL",-4.5926209399583,5,TRUE
"HRV_GTM",-0.25544349764662,5,TRUE
"HRV_GUY",-0.580461778160838,4,TRUE
"HRV_HND",-1.86658343677714,4,TRUE
"HRV_HUN",1.38071018724832,15,TRUE
"HRV_IRL",-0.29932171830969,16,TRUE
"HRV_ISL",1.38465274776034,16,TRUE
"HRV_ISR",0.968717325850284,5,TRUE
"HRV_ITA",0.32779761463015,16,TRUE
"HRV_JAM",-1.25381522692756,5,TRUE
"HRV_JOR",0.78904491903867,5,TRUE
"HRV_KOR",1.12199708608196,5,TRUE
"HRV_LBN",0.342670265970845,5,TRUE
"HRV_LTU",0.802252066138058,14,TRUE
"HRV_LVA",1.17012129256969,14,TRUE
"HRV_MAR",-0.0165159420559466,5,TRUE
"HRV_MDA",-1.29012264054623,14,TRUE
"HRV_MDG",-0.996949900663143,5,TRUE
"HRV_MEX",0.14627272261036,5,TRUE
"HRV_MKD",-0.626245936221313,21,TRUE
"HRV_MLT",0.171679361359783,14,TRUE
"HRV_MUS",-1.38269248624889,5,TRUE
"HRV_NCL",-2.31331621349654,5,TRUE
"HRV_NIC",-3.19915116036944,5,TRUE
"HRV_NLD",0.892753262769512,16,TRUE
"HRV_NOR",0.701248142244541,16,TRUE
"HRV_PAN",-3.57573807641574,5,TRUE
"HRV_PER",-0.392999136343543,5,TRUE
"HRV_POL",0.544113149499187,15,TRUE
"HRV_PRT",1.67315008986376,16,TRUE
"HRV_PSE",0.952041767667208,5,TRUE
"HRV_PYF",1.72715780358596,5,TRUE
"HRV_ROU",2.23729866276929,15,TRUE
"HRV_SLV",2.07410178684745,5,TRUE
"HRV_SMR",-1.29101711083126,5,TRUE
"HRV_SUR",-2.03046087119382,3,FALSE
"HRV_SVK",1.18476561228372,15,TRUE
"HRV_SVN",-0.498695830586875,20,TRUE
"HRV_SWE",0.716408446197287,16,TRUE
"HRV_SYC",1.55646212830292,5,TRUE
"HRV_SYR",-2.54267837832984,5,TRUE
"HRV_TTO",-0.832760512946654,5,TRUE
"HRV_TUN",-0.261015269068288,5,TRUE
"HRV_TUR",0.74450757994204,15,TRUE
"HRV_UKR",-0.425442622643959,4,TRUE
"HRV_VCT",-4.81204508978266,5,TRUE
"HRV_VGB",0.707715494100035,5,TRUE
"HRV_ZAF",0.37707369327935,5,TRUE
"HRV_ZWE",-0.263877865445092,4,TRUE
"HTI_ATG",-1.65538503579085,12,TRUE
"HTI_BHS",0.272886486212424,15,TRUE
"HTI_BLZ",-1.46753423743792,5,TRUE
"HTI_BRB",-1.12913122204916,16,TRUE
"HTI_DMA",-0.665854046735147,4,TRUE
"HTI_GRD",-0.352632934650941,16,TRUE
"HTI_GUY",0.752632650745688,14,TRUE
"HTI_JAM",-0.123816818230457,16,TRUE
"HTI_KNA",-2.85595362928641,12,TRUE
"HTI_LCA",-1.07379915360491,16,TRUE
"HTI_TTO",-1.63940953851176,12,TRUE
"HTI_VCT",1.00826430492329,16,TRUE
"HUN_ALB",-0.441947382508617,12,TRUE
"HUN_AND",-1.08236611782851,14,TRUE
"HUN_ANT",-0.291631183696659,5,TRUE
"HUN_ATG",-0.617467364834577,10,TRUE
"HUN_AUT",1.54118863645323,25,TRUE
"HUN_BGR",1.15196869505884,19,TRUE
"HUN_BHS",-2.92119629334619,10,TRUE
"HUN_BIH",-1.26689770427838,10,TRUE
"HUN_BLZ",-0.0787379456003385,10,TRUE
"HUN_BMU",-3.04909955523014,14,TRUE
"HUN_BRB",1.05104357091526,10,TRUE
"HUN_CHE",-0.546429109254935,25,TRUE
"HUN_CHL",1.029884980648,14,TRUE
"HUN_CMR",0.632895653145707,4,TRUE
"HUN_COL",0.780133755044798,5,TRUE
"HUN_CRI",2.4655513943294,5,TRUE
"HUN_CYM",-3.3133422045011,14,TRUE
"HUN_CYP",0.514857225122763,14,TRUE
"HUN_DEU",0.0903428422159245,26,TRUE
"HUN_DMA",-0.733887815803188,10,TRUE
"HUN_DNK",0.0566022836123189,26,TRUE
"HUN_DOM",0.4635504377007,10,TRUE
"HUN_DZA",-0.0848003261233338,14,TRUE
"HUN_EGY",0.140750187669072,14,TRUE
"HUN_ESP",1.13435715285944,26,TRUE
"HUN_EST",0.255987859452237,17,TRUE
"HUN_FJI",-0.583026311354283,9,TRUE
"HUN_FRA",0.971335615738952,26,TRUE
"HUN_FRO",-0.536580060743977,13,TRUE
"HUN_GBR",2.58031603223394,26,TRUE
"HUN_GEO",-0.254555152391739,4,TRUE
"HUN_GRC",-0.902235076886691,26,TRUE
"HUN_GRD",-0.840187689681394,9,TRUE
"HUN_GRL",0.00259908440583947,12,TRUE
"HUN_GTM",0.360940150225796,5,TRUE
"HUN_GUY",-0.538047144405598,10,TRUE
"HUN_HND",1.42980830118684,5,TRUE
"HUN_HRV",0.66167396480876,15,TRUE
"HUN_IRL",2.72401053445722,26,TRUE
"HUN_ISL",0.197674435544595,25,TRUE
"HUN_ISR",0.0470381400541453,20,TRUE
"HUN_ITA",0.0337331237082798,26,TRUE
"HUN_JAM",0.845930826145142,10,TRUE
"HUN_JOR",-0.173015893832792,14,TRUE
"HUN_KNA",-0.42391736954186,10,TRUE
"HUN_KOR",0.560292037107198,7,TRUE
"HUN_LBN",-0.653060358940645,14,TRUE
"HUN_LCA",-1.91518115714366,9,TRUE
"HUN_LTU",-0.402228388695546,18,TRUE
"HUN_LVA",0.544504359430243,18,TRUE
"HUN_MAR",0.454225435377105,14,TRUE
"HUN_MDA",0.0208016535929922,4,TRUE
"HUN_MDG",-0.171145830471725,6,TRUE
"HUN_MEX",0.452131595042573,14,TRUE
"HUN_MKD",-0.402438617978526,14,TRUE
"HUN_MLT",0.61982342215351,14,TRUE
"HUN_MSR",-0.33978768707053,4,TRUE
"HUN_MUS",-1.43708212055248,6,TRUE
"HUN_MYT",-0.901117748360948,6,TRUE
"HUN_NCL",0.137404018527898,14,TRUE
"HUN_NIC",1.03966027559763,5,TRUE
"HUN_NLD",1.58694416837046,26,TRUE
"HUN_NOR",1.99789977621799,25,TRUE
"HUN_PAN",2.05811295873604,5,TRUE
"HUN_PER",0.9315476740725,5,TRUE
"HUN_PNG",-2.57114594223515,8,TRUE
"HUN_PRT",1.71000723225062,26,TRUE
"HUN_PYF",-0.496742563430903,14,TRUE
"HUN_ROU",1.11040266850887,21,TRUE
"HUN_SLV",1.37327032898675,5,TRUE
"HUN_SMR",0.0994944419500677,14,TRUE
"HUN_SRB",0.527844844130183,8,TRUE
"HUN_SUR",0.229175152004194,10,TRUE
"HUN_SWE",1.97409358392566,25,TRUE
"HUN_SYC",-1.51567247693465,6,TRUE
"HUN_SYR",-1.39262242724262,14,TRUE
"HUN_TTO",1.18380560538513,10,TRUE
"HUN_TUN",-0.0670230931496118,14,TRUE
"HUN_TUR",0.198083259778499,20,TRUE
"HUN_UKR",-0.137299830075736,4,TRUE
"HUN_VCT",-0.476961409518092,10,TRUE
"HUN_ZAF",0.564421569424228,14,TRUE
"HUN_ZWE",-0.368325256008665,6,TRUE
"IDN_AUS",-0.180097614006684,6,TRUE
"IDN_BRN",4.79839137232243,26,TRUE
"IDN_CHN",-0.0997890750457757,13,TRUE
"IDN_CMR",1.29220967065077,26,TRUE
"IDN_COL",0.712096640774531,21,TRUE
"IDN_IRN",0.612222827861459,26,TRUE
"IDN_JPN",-0.00324931086978406,10,TRUE
"IDN_KHM",-0.490076287204741,19,TRUE
"IDN_LAO",1.75230709811371,21,TRUE
"IDN_MAR",-0.120396664149885,21,TRUE
"IDN_MMR",1.19256138588476,21,TRUE
"IDN_NZL",0.102735509627158,6,TRUE
"IDN_PHL",0.261010418306809,26,TRUE
"IDN_VEN",0.391373631658532,19,TRUE
"IND_AFG",-0.152989015414425,15,TRUE
"IND_BRN",0.86576612426103,8,TRUE
"IND_BTN",0.993642683789076,23,TRUE
"IND_CHN",0.162878756061319,16,TRUE
"IND_CMR",1.40772099878494,26,TRUE
"IND_COL",1.37942762144139,21,TRUE
"IND_IRN",1.15890864846682,26,TRUE
"IND_JPN",-0.222985837717964,7,TRUE
"IND_KHM",0.012753720415665,8,TRUE
"IND_MAR",0.728568466647549,21,TRUE
"IND_MDV",0.648741039150014,23,TRUE
"IND_MMR",1.23515903456905,21,TRUE
"IND_NPL",1.48748966807267,23,TRUE
"IND_PHL",0.160104474364895,26,TRUE
"IND_PRY",0.543367522413419,9,TRUE
"IND_URY",0.317187979584248,9,TRUE
"IND_VEN",0.698323116054626,19,TRUE
"IOT_CZE",4.19172207877539,14,TRUE
"IOT_EST",-1.87715890189561,7,TRUE
"IOT_FIN",-0.393061220911719,10,TRUE
"IOT_SVK",1.13607582165258,12,TRUE
"IOT_SVN",0.510289125885376,13,TRUE
"IRL_ALB",-0.134738251318498,12,TRUE
"IRL_ATG",-2.68603194085057,10,TRUE
"IRL_BHS",-0.929222497349266,10,TRUE
"IRL_BIH",-0.488297667698715,10,TRUE
"IRL_BLZ",-1.46892999104345,10,TRUE
"IRL_BRB",-0.682676088026187,10,TRUE
"IRL_CHL",0.29863612274916,15,TRUE
"IRL_CMR",-1.03170854245963,4,TRUE
"IRL_COL",-0.345129966866642,5,TRUE
"IRL_CRI",-1.5731184113956,5,TRUE
"IRL_DMA",-1.26621288603483,10,TRUE
"IRL_DOM",-0.633157409113044,10,TRUE
"IRL_FJI",-0.145229920041794,9,TRUE
"IRL_GEO",-0.25977786839369,4,TRUE
"IRL_GRD",-1.34456746828031,10,TRUE
"IRL_GTM",-0.290543029537868,5,TRUE
"IRL_GUY",-0.707944266183817,10,TRUE
"IRL_HND",-0.396734725870925,5,TRUE
"IRL_HRV",0.00707129841103166,16,TRUE
"IRL_JAM",-1.41179648345108,10,TRUE
"IRL_JOR",-0.500749774701275,16,TRUE
"IRL_KNA",-0.423289731661452,10,TRUE
"IRL_KOR",-0.737602022043729,7,TRUE
"IRL_LCA",-1.90696448677972,10,TRUE
"IRL_MDA",-0.500547888153296,4,TRUE
"IRL_MDG",-1.11364703082768,6,TRUE
"IRL_MEX",-1.68865676746293,18,TRUE
"IRL_MKD",-0.0924399980505212,17,TRUE
"IRL_MUS",-0.425750004794351,6,TRUE
"IRL_NIC",-1.21337573011317,5,TRUE
"IRL_PAN",-0.477483356203272,5,TRUE
"IRL_PER",-0.264245746967666,5,TRUE
"IRL_PNG",-3.10825703706298,9,TRUE
"IRL_POL",3.02867895479085,26,TRUE
"IRL_ROU",1.41348718810073,25,TRUE
"IRL_SLV",0.00656292495307369,5,TRUE
"IRL_SRB",0.254013282026369,8,TRUE
"IRL_SUR",-1.01850331523846,10,TRUE
"IRL_SYC",-0.610187309871432,6,TRUE
"IRL_TTO",-1.21730829399444,10,TRUE
"IRL_UKR",-0.405866273168503,4,TRUE
"IRL_VCT",-0.625567585897753,10,TRUE
"IRL_VGB",1.14522159734859,10,TRUE
"IRL_ZAF",1.82596665188945,18,TRUE
"IRL_ZWE",-0.400901175608259,6,TRUE
"IRN_BRA",-4.52584293629853,26,TRUE
"IRN_COL",-1.1739839599223,21,TRUE
"IRN_IDN",-1.94662913893509,26,TRUE
"IRN_IND",0.0913818066481512,26,TRUE
"IRN_LKA",-1.5887413937404,26,TRUE
"IRN_MAR",-2.08775009266379,21,TRUE
"IRN_MYS",-0.20221565963125,26,TRUE
"IRN_SGP",-1.3773861378284,26,TRUE
"IRN_THA",-0.894268450614196,26,TRUE
"IRN_TTO",-1.21619757963503,24,TRUE
"IRN_TUN",-0.566374215152295,26,TRUE
"IRN_VEN",1.27449454617652,18,TRUE
"IRQ_COL",-6.66174553874748,18,TRUE
"IRQ_SAU",-5.14819311168206,16,TRUE
"IRQ_VEN",-2.70894133238585,12,TRUE
"ISL_ALB",-2.5705838863081,7,TRUE
"ISL_ARE",-1.22400596823164,4,TRUE
"ISL_BGR",0.848911115648052,25,TRUE
"ISL_BHR",-2.35088553250061,4,TRUE
"ISL_BIH",-0.146351853114475,3,FALSE
"ISL_BWA",-4.59216657184452,8,TRUE
"ISL_CAN",0.560429905513774,9,TRUE
"ISL_CHL",1.16949471841605,14,TRUE
"ISL_CHN",-0.381264647141158,4,TRUE
"ISL_COL",-1.1268690627714,7,TRUE
"ISL_CRI",1.50551678102601,4,TRUE
"ISL_CYP",0.243867498182945,14,TRUE
"ISL_EGY",0.940010477312796,11,TRUE
"ISL_EST",1.59969956917358,22,TRUE
"ISL_FRO",-2.09098744392028,25,TRUE
"ISL_HKG",-0.486538860300358,6,TRUE
"ISL_HRV",0.93531643615349,16,TRUE
"ISL_HUN",-0.391973646550376,25,TRUE
"ISL_ISR",0.0183619647923685,25,TRUE
"ISL_JOR",-0.299751977910654,16,TRUE
"ISL_KOR",-0.0139275124173608,12,TRUE
"ISL_KWT",-0.139486025081477,4,TRUE
"ISL_LBN",-0.216618281752093,11,TRUE
"ISL_LTU",2.06307474589558,22,TRUE
"ISL_MAR",1.31702528716683,19,TRUE
"ISL_MEX",0.0539806780095017,17,TRUE
"ISL_MKD",-0.835385329482389,16,TRUE
"ISL_MLT",3.38364106520522,14,TRUE
"ISL_MNE",0.0617596813149335,6,TRUE
"ISL_NAM",-3.86318853809807,10,TRUE
"ISL_OMN",-1.04174698864658,4,TRUE
"ISL_PAN",-1.29725861614697,4,TRUE
"ISL_PER",0.104444080118129,7,TRUE
"ISL_POL",-0.409582571000386,25,TRUE
"ISL_QAT",-1.16093841555059,4,TRUE
"ISL_SAU",-1.22499153068039,4,TRUE
"ISL_SGP",0.859001701516336,15,TRUE
"ISL_SRB",-0.817628790653552,8,TRUE
"ISL_TUN",0.111082951387169,13,TRUE
"ISL_TUR",0.00489412717419931,26,TRUE
"ISL_UKR",0.19074135745058,6,TRUE
"ISL_ZAF",-1.17423819217922,10,TRUE
"ISR_ARG",-0.363284253051259,9,TRUE
"ISR_AUT",0.51593418892311,25,TRUE
"ISR_BGR",0.944878464985007,16,TRUE
"ISR_CAN",0.677316881300244,21,TRUE
"ISR_CHE",-0.676852776731399,25,TRUE
"ISR_CYP",1.86713486286779,14,TRUE
"ISR_CZE",-0.0259311472426386,21,TRUE
"ISR_EST",0.984607647404647,14,TRUE
"ISR_FIN",-0.276919098795549,25,TRUE
"ISR_HRV",0.593979729877425,5,TRUE
"ISR_HUN",-0.0262940741322589,20,TRUE
"ISR_ISL",-0.00830681401563485,25,TRUE
"ISR_LTU",0.201180616384422,14,TRUE
"ISR_LVA",-0.685141949514363,14,TRUE
"ISR_MLT",1.07326419640334,14,TRUE
"ISR_NOR",-0.463791941366207,25,TRUE
"ISR_POL",0.250530516822345,20,TRUE
"ISR_SVN",0.209177768371819,20,TRUE
"ISR_SWE",0.0811459830079294,25,TRUE
"ITA_ALB",0.0705565603550794,12,TRUE
"ITA_ATG",-0.426163561074068,10,TRUE
"ITA_BGR",3.4878567027516,24,TRUE
"ITA_BHS",-2.2265145504373,10,TRUE
"ITA_BIH",-0.317436382261938,10,TRUE
"ITA_BLZ",0.538145922410145,10,TRUE
"ITA_BRB",-0.127152106579935,10,TRUE
"ITA_CHL",0.592836183838814,15,TRUE
"ITA_CMR",-0.415014792135247,4,TRUE
"ITA_COL",-0.365866986627,5,TRUE
"ITA_CRI",0.285714229783822,5,TRUE
"ITA_DMA",0.144584940899033,10,TRUE
"ITA_DOM",0.288334097601152,10,TRUE
"ITA_FJI",-0.106001250482808,9,TRUE
"ITA_FRO",1.18824010211733,26,TRUE
"ITA_GEO",-0.0976850481998039,4,TRUE
"ITA_GRD",-0.823761903868785,10,TRUE
"ITA_GTM",-0.025775708923384,5,TRUE
"ITA_GUY",-1.40301873361714,10,TRUE
"ITA_HND",0.0246243961954463,5,TRUE
"ITA_HRV",0.376652577817518,16,TRUE
"ITA_HUN",2.35534882248074,26,TRUE
"ITA_JAM",-0.0482272865824518,10,TRUE
"ITA_JOR",0.149903527433692,16,TRUE
"ITA_KNA",-0.50661599988444,10,TRUE
"ITA_KOR",0.0991243543239434,7,TRUE
"ITA_LCA",-2.08379962177516,10,TRUE
"ITA_MDA",0.0428099846646721,4,TRUE
"ITA_MDG",-0.0818952382183758,6,TRUE
"ITA_MEX",-0.72984727721554,18,TRUE
"ITA_MKD",0.131336936824597,17,TRUE
"ITA_MUS",0.0520815791991015,6,TRUE
"ITA_NIC",0.0231803797149752,5,TRUE
"ITA_PAN",-0.316255303155047,5,TRUE
"ITA_PER",0.291319254487662,5,TRUE
"ITA_PNG",1.16276248317872,9,TRUE
"ITA_POL",2.83495616088571,26,TRUE
"ITA_ROU",2.97265374330865,25,TRUE
"ITA_SLV",-0.0174995443707362,5,TRUE
"ITA_SRB",0.315601588554927,8,TRUE
"ITA_SUR",0.30843877308255,10,TRUE
"ITA_SYC",-0.494691034388373,6,TRUE
"ITA_TTO",-0.431417406534339,10,TRUE
"ITA_UKR",0.00399819459576012,4,TRUE
"ITA_VCT",-1.30142612682123,10,TRUE
"ITA_VGB",1.60739904414608,11,TRUE
"ITA_ZAF",2.05328826271794,18,TRUE
"ITA_ZWE",-0.628694737907885,6,TRUE
"JAM_AUT",0.319102511697937,10,TRUE
"JAM_BEL",1.1498115352214,10,TRUE
"JAM_BGR",-0.247835197478405,9,TRUE
"JAM_CYP",-1.99114391558865,10,TRUE
"JAM_CZE",1.2027371542731,10,TRUE
"JAM_DEU",0.275073468653168,10,TRUE
"JAM_DNK",-0.638735280751016,10,TRUE
"JAM_ESP",-2.33122283528965,10,TRUE
"JAM_EST",2.33337706562111,10,TRUE
"JAM_FIN",-1.02739254203409,10,TRUE
"JAM_FRA",-0.314102870543075,10,TRUE
"JAM_GBR",-0.792441597539507,10,TRUE
"JAM_GRC",0.57628126494506,10,TRUE
"JAM_HRV",-4.91238764007604,4,TRUE
"JAM_HTI",1.45567110382471,16,TRUE
"JAM_HUN",-4.13808872367525,9,TRUE
"JAM_IRL",-1.68322890886663,10,TRUE
"JAM_ITA",-0.244780565203484,10,TRUE
"JAM_LTU",-2.67514944775956,5,TRUE
"JAM_LUX",-0.369411098263739,10,TRUE
"JAM_LVA",3.7259262819739,6,TRUE
"JAM_MLT",-2.11237841379642,8,TRUE
"JAM_NLD",-0.810868131807858,10,TRUE
"JAM_POL",-0.416200209562109,10,TRUE
"JAM_PRT",-0.491815873231503,8,TRUE
"JAM_ROU",-2.83270162253327,6,TRUE
"JAM_SUR",1.88038605192826,23,TRUE
"JAM_SVK",0.498560219177913,10,TRUE
"JAM_SVN",3.88335071661112,10,TRUE
"JAM_SWE",-2.56641935001892,10,TRUE
"JOR_ARE",0.15683864455486,20,TRUE
"JOR_AUT",1.19419041212603,16,TRUE
"JOR_BGR",0.19088883233125,11,TRUE
"JOR_BHR",-0.5478200986357,20,TRUE
"JOR_CAN",2.20571283963246,6,TRUE
"JOR_CHE",2.07717493484123,16,TRUE
"JOR_CYP",-0.0143596180761202,14,TRUE
"JOR_CZE",-0.482130552078818,14,TRUE
"JOR_DEU",-0.153843205640025,16,TRUE
"JOR_DNK",-0.165952038503921,16,TRUE
"JOR_DZA",0.309730222067086,9,TRUE
"JOR_ESP",0.463289339289533,16,TRUE
"JOR_EST",1.16169845667626,14,TRUE
"JOR_FIN",-1.09465839649075,16,TRUE
"JOR_FRA",0.100333648455417,16,TRUE
"JOR_GBR",-0.234253996776775,16,TRUE
"JOR_GRC",-1.46176327726802,16,TRUE
"JOR_HRV",1.60911774835941,5,TRUE
"JOR_HUN",1.37053719050869,14,TRUE
"JOR_IRL",-0.852301786180846,16,TRUE
"JOR_ISL",1.83481615463385,16,TRUE
"JOR_ITA",0.254847886929795,16,TRUE
"JOR_KWT",1.80539678066203,20,TRUE
"JOR_LBN",0.910635457608907,20,TRUE
"JOR_LTU",-1.76018202833728,14,TRUE
"JOR_MAR",1.03512281524345,20,TRUE
"JOR_MLT",0.600704787853843,14,TRUE
"JOR_NLD",-0.507551122668229,16,TRUE
"JOR_NOR",0.466649402804467,16,TRUE
"JOR_OMN",1.19446482901523,20,TRUE
"JOR_POL",-0.807458462908155,14,TRUE
"JOR_PRT",0.0634843819007183,16,TRUE
"JOR_QAT",-0.413328713571463,20,TRUE
"JOR_ROU",-0.675542245910719,11,TRUE
"JOR_SAU",0.875097577539518,20,TRUE
"JOR_SDN",1.16626064114326,20,TRUE
"JOR_SGP",-0.0732597168439907,13,TRUE
"JOR_SVK",-0.051968741228487,14,TRUE
"JOR_SVN",-0.859049950203153,14,TRUE
"JOR_SWE",0.502947331225867,16,TRUE
"JOR_TUN",0.43423018616467,20,TRUE
"JOR_TUR",0.457005399028369,7,TRUE
"JOR_USA",3.42814971796919,17,TRUE
"JPN_AUS",0.13021559096762,3,FALSE
"JPN_BRN",0.639030537427929,10,TRUE
"JPN_CHE",-0.246910765086884,9,TRUE
"JPN_CHL",1.66615390758441,11,TRUE
"JPN_IDN",0.52682637952709,10,TRUE
"JPN_IND",0.345786378443211,7,TRUE
"JPN_KHM",0.55115315485487,10,TRUE
"JPN_LAO",0.574661712793714,10,TRUE
"JPN_MEX",-0.107320566270192,13,TRUE
"JPN_MMR",0.991429902426126,10,TRUE
"JPN_MYS",0.00367250305825184,12,TRUE
"JPN_PER",0.223882452188621,6,TRUE
"JPN_PHL",0.0387878378124562,10,TRUE
"JPN_SGP",-0.188924915509338,16,TRUE
"JPN_THA",0.466689992278596,11,TRUE
"JPN_VNM",0.485647674992801,10,TRUE
"KAZ_ARM",-0.720665454381083,17,TRUE
"KEN_BDI",2.12540638457061,24,TRUE
"KEN_COD",3.15283599184294,19,TRUE
"KEN_COM",1.40237263694791,23,TRUE
"KEN_DJI",0.510072910527107,19,TRUE
"KEN_EGY",-0.153708775753403,19,TRUE
"KEN_LBY",2.4294304726962,10,TRUE
"KEN_MDG",-0.394440735358448,24,TRUE
"KEN_MUS",1.2641814813992,24,TRUE
"KEN_MWI",2.57051470158778,24,TRUE
"KEN_RWA",1.76255409190644,22,TRUE
"KEN_SDN",-0.661352869733888,23,TRUE
"KEN_SWZ",-1.70857313078124,21,TRUE
"KEN_SYC",-0.485957269133097,17,TRUE
"KEN_TZA",1.67705395459086,23,TRUE
"KEN_UGA",1.47094817696956,24,TRUE
"KEN_ZMB",2.70896515937719,23,TRUE
"KEN_ZWE",2.31703260392411,24,TRUE
"KHM_AUS",1.24746226546157,7,TRUE
"KHM_CHN",-0.87488601795726,13,TRUE
"KHM_IDN",-2.18188210825055,19,TRUE
"KHM_IND",0.340742000319338,8,TRUE
"KHM_JPN",0.991138605596021,10,TRUE
"KHM_KOR",1.8017704727921,8,TRUE
"KHM_MYS",-2.26536803465661,19,TRUE
"KHM_NZL",1.38202789803549,7,TRUE
"KHM_SGP",-1.83596373087055,19,TRUE
"KHM_THA",-3.38694756851751,19,TRUE
"KNA_AUT",-2.3764601353207,9,TRUE
"KNA_BEL",4.66340808142064,10,TRUE
"KNA_CZE",1.17248636156642,10,TRUE
"KNA_DEU",1.95047874663361,10,TRUE
"KNA_DNK",1.82142141057516,10,TRUE
"KNA_ESP",-0.724186805161364,10,TRUE
"KNA_FIN",-6.96231446981736,9,TRUE
"KNA_FRA",1.15087407813367,10,TRUE
"KNA_GBR",-2.96663015305981,10,TRUE
"KNA_GRC",-4.26967666264227,4,TRUE
"KNA_HRV",-4.68611764991035,5,TRUE
"KNA_IRL",-0.345629088158044,10,TRUE
"KNA_ITA",-1.70096983684185,8,TRUE
"KNA_NLD",-0.0112052268321776,10,TRUE
"KNA_POL",3.53061534381278,10,TRUE
"KNA_SVK",0.393622041668845,10,TRUE
"KNA_SVN",0.372305301742005,10,TRUE
"KNA_SWE",0.0402156490223349,10,TRUE
"KOR_AUS",0.408677395734217,4,TRUE
"KOR_AUT",-0.09605493006198,7,TRUE
"KOR_BEL",-0.0808243625833572,7,TRUE
"KOR_BGR",-0.413006751292452,7,TRUE
"KOR_BRN",1.1287690542423,8,TRUE
"KOR_CAN",0.0669813009816439,3,FALSE
"KOR_CHE",-0.985949161289426,12,TRUE
"KOR_CHN",0.121029774431523,16,TRUE
"KOR_CMR",-1.19985025461266,26,TRUE
"KOR_COL",0.222887170270488,21,TRUE
"KOR_CYP",-1.54000080510252,7,TRUE
"KOR_CZE",1.06770977289184,7,TRUE
"KOR_DEU",-0.0821096732165909,7,TRUE
"KOR_DNK",0.191375992041558,7,TRUE
"KOR_ESP",-0.322782372913996,7,TRUE
"KOR_EST",-0.228228298708412,7,TRUE
"KOR_FIN",-0.0464795156928399,7,TRUE
"KOR_FRA",-0.139535462317951,7,TRUE
"KOR_GBR",-0.428794844035882,7,TRUE
"KOR_GRC",-0.25864565245125,7,TRUE
"KOR_HRV",0.978651738678177,5,TRUE
"KOR_HUN",0.346387999392717,7,TRUE
"KOR_IRL",-0.58461260374587,7,TRUE
"KOR_ISL",-0.591098230875865,12,TRUE
"KOR_ITA",-0.177856488452028,7,TRUE
"KOR_KHM",0.430525757569878,8,TRUE
"KOR_LTU",0.232067614639565,7,TRUE
"KOR_LUX",-0.385624974381595,7,TRUE
"KOR_LVA",-0.272723107937854,7,TRUE
"KOR_MAR",0.66925335045437,21,TRUE
"KOR_MLT",0.269860547583869,7,TRUE
"KOR_MMR",0.819881882590441,21,TRUE
"KOR_NLD",-0.0173688265197011,7,TRUE
"KOR_NOR",0.430328551507482,12,TRUE
"KOR_NZL",0.27559649827006,3,FALSE
"KOR_POL",-0.166665276954896,7,TRUE
"KOR_PRT",-0.164033638458556,7,TRUE
"KOR_SVK",0.871277796227483,7,TRUE
"KOR_SVN",0.420346586374664,7,TRUE
"KOR_SWE",-0.203119079456887,7,TRUE
"KOR_USA",0.0761369355137716,6,TRUE
"KOR_VEN",-0.857450018375645,19,TRUE
"KWT_CHE",-0.315493688029309,4,TRUE
"KWT_DZA",0.73234034978115,9,TRUE
"KWT_EGY",3.70891671131334,20,TRUE
"KWT_ISL",-5.88457297940111,3,FALSE
"KWT_JOR",3.11989529443648,20,TRUE
"KWT_LBN",4.06202387627859,20,TRUE
"KWT_MAR",-1.60633804358517,20,TRUE
"KWT_NOR",-0.560896186241187,4,TRUE
"KWT_SGP",-0.473587002948511,5,TRUE
"KWT_SYR",3.68591295843074,19,TRUE
"KWT_TUN",-0.0252918939902072,20,TRUE
"LAO_AUS",0.909432263795156,7,TRUE
"LAO_CHN",1.84504970217502,16,TRUE
"LAO_IDN",2.55683518939871,21,TRUE
"LAO_JPN",1.20640270915419,10,TRUE
"LAO_MYS",0.48591254256504,21,TRUE
"LAO_NZL",2.77877079406999,7,TRUE
"LAO_PHL",-1.69565370953533,16,TRUE
"LAO_SGP",-1.47166784515894,21,TRUE
"LBN_ARE",-0.450705733942974,20,TRUE
"LBN_AUT",0.147308395674559,23,TRUE
"LBN_BGR",1.64227693968078,11,TRUE
"LBN_CHE",-1.36118802209326,11,TRUE
"LBN_CYP",-0.722315555933841,14,TRUE
"LBN_CZE",-1.26194783811837,14,TRUE
"LBN_DZA",-0.322896506140425,9,TRUE
"LBN_EGY",0.576320790751088,20,TRUE
"LBN_FIN",1.19890259781768,23,TRUE
"LBN_HRV",-0.684894969182454,5,TRUE
"LBN_HUN",-0.800408675033035,14,TRUE
"LBN_ISL",-0.42783952193773,11,TRUE
"LBN_JOR",0.0206286970130485,20,TRUE
"LBN_KWT",0.389031157794076,20,TRUE
"LBN_LBY",-1.18002612663734,20,TRUE
"LBN_LTU",-1.55457938888134,14,TRUE
"LBN_LVA",-0.255035111714797,14,TRUE
"LBN_MAR",-0.218955197286677,20,TRUE
