"panel","year","instrument","grid_point","value","extra"
"control_lognormal",1994,"mean_excess","p99",57853.189021792,8.71492427112929
"control_lognormal",1994,"max_to_sum","p1",0.0894207070283287,12905693.1814632
"control_lognormal",1994,"max_to_sum","p2",0.235380968716355,5658059693157.14
"control_lognormal",1994,"max_to_sum","p3",0.312078340348754,4924868951315278848
"control_lognormal",1994,"max_to_sum","p4",0.366634319187405,4.83776342303626e+24
"control_lognormal",1995,"mean_excess","p80",4501.45674894431,161.986029339822
"control_lognormal",1995,"mean_excess","p81",4734.55183737276,150.247020116702
"control_lognormal",1995,"mean_excess","p82",4992.85025638289,138.226012369659
"control_lognormal",1995,"mean_excess","p83",5280.99327938806,127.19999812962
"control_lognormal",1995,"mean_excess","p84",5604.68260283369,117.469119393105
"control_lognormal",1995,"mean_excess","p85",5970.37120320448,107.740631967965
"control_lognormal",1995,"mean_excess","p86",6386.74106627415,98.0204595016691
"control_lognormal",1995,"mean_excess","p87",6864.95572037127,88.3048489867002
"control_lognormal",1995,"mean_excess","p88",7420.2411024402,79.0218679630364
"control_lognormal",1995,"mean_excess","p89",8075.84908876059,72.0695284363281
"control_lognormal",1995,"mean_excess","p90",8857.95764198656,64.9089429963843
"control_lognormal",1995,"mean_excess","p91",9806.04357996184,57.4314556567344
"control_lognormal",1995,"mean_excess","p92",10980.3197894362,50.0176474068048
"control_lognormal",1995,"mean_excess","p93",12486.456972312,44.9250118831807
"control_lognormal",1995,"mean_excess","p94",14466.3215202794,38.864436635107
"control_lognormal",1995,"mean_excess","p95",17203.8408095187,33.4605572241085
"control_lognormal",1995,"mean_excess","p96",21220.6704293372,27.5580145198615
"control_lognormal",1995,"mean_excess","p97",27679.2041785828,21.1220889811925
"control_lognormal",1995,"mean_excess","p98",40209.9593295445,16.9209239650631
"control_lognormal",1995,"mean_excess","p99",74833.1041638502,11.6225009228463
"control_lognormal",1995,"max_to_sum","p1",0.189503039700895,17167887.4039598
"control_lognormal",1995,"max_to_sum","p2",0.654509492386191,16171493267399.7
"control_lognormal",1995,"max_to_sum","p3",0.846204860154338,40693364204891865088
"control_lognormal",1995,"max_to_sum","p4",0.922940321246485,1.21383184721137e+26
"control_lognormal",1996,"mean_excess","p80",3013.15977989543,111.280536575962
"control_lognormal",1996,"mean_excess","p81",3167.71467849311,102.588589954025
"control_lognormal",1996,"mean_excess","p82",3339.53424321402,93.5199586993411
"control_lognormal",1996,"mean_excess","p83",3529.93915263986,85.1213497739509
"control_lognormal",1996,"mean_excess","p84",3744.12883782937,78.6994346341353
"control_lognormal",1996,"mean_excess","p85",3985.16652132194,71.5466669816705
"control_lognormal",1996,"mean_excess","p86",4259.78503068971,65.3312414498276
"control_lognormal",1996,"mean_excess","p87",4573.93172888584,58.6357233396664
"control_lognormal",1996,"mean_excess","p88",4938.97596105838,52.9963807586057
"control_lognormal",1996,"mean_excess","p89",5369.96108852541,48.8105366184923
"control_lognormal",1996,"mean_excess","p90",5882.08297178129,44.1755132162097
"control_lognormal",1996,"mean_excess","p91",6505.16812819023,39.4525548098486
"control_lognormal",1996,"mean_excess","p92",7270.02615834882,34.6068645739233
"control_lognormal",1996,"mean_excess","p93",8251.54270529956,31.3988718285261
"control_lognormal",1996,"mean_excess","p94",9535.31934911542,27.4921685896516
"control_lognormal",1996,"mean_excess","p95",11286.969040269,23.1372955715839
"control_lognormal",1996,"mean_excess","p96",13867.5549622547,19.7803781207681
"control_lognormal",1996,"mean_excess","p97",17973.5292169127,15.7210356187745
"control_lognormal",1996,"mean_excess","p98",25689.1952705291,11.8648050205562
"control_lognormal",1996,"mean_excess","p99",46470.6151886852,8.19039301948808
"control_lognormal",1996,"max_to_sum","p1",0.142375942298576,11975442.7459677
"control_lognormal",1996,"max_to_sum","p2",0.551697659926723,5269328067156.92
"control_lognormal",1996,"max_to_sum","p3",0.775802201863868,6389009923130909696
"control_lognormal",1996,"max_to_sum","p4",0.887160389372793,9.52600089218879e+24
"control_lognormal",1997,"mean_excess","p80",4358.96673780653,160.642842756862
"control_lognormal",1997,"mean_excess","p81",4583.14926686278,146.762550054843
"control_lognormal",1997,"mean_excess","p82",4833.18017130222,135.132951755016
"control_lognormal",1997,"mean_excess","p83",5111.68242927432,123.205545226914
"control_lognormal",1997,"mean_excess","p84",5424.50994706679,112.949215130784
"control_lognormal",1997,"mean_excess","p85",5777.58029434116,102.358090458093
"control_lognormal",1997,"mean_excess","p86",6180.65952144641,93.8765006620173
"control_lognormal",1997,"mean_excess","p87",6642.44853995771,83.8923200458704
"control_lognormal",1997,"mean_excess","p88",7180.63441021507,76.2561164178775
"control_lognormal",1997,"mean_excess","p89",7812.54297353729,68.2658326359969
"control_lognormal",1997,"mean_excess","p90",8569.87077341205,62.2730898687628
"control_lognormal",1997,"mean_excess","p91",9482.22487079212,55.3901539167963
"control_lognormal",1997,"mean_excess","p92",10619.2710959866,48.9675119573834
"control_lognormal",1997,"mean_excess","p93",12062.3136589981,42.1562254625307
"control_lognormal",1997,"mean_excess","p94",13976.0950286915,37.2321147413201
"control_lognormal",1997,"mean_excess","p95",16612.801273578,31.9503113635323
"control_lognormal",1997,"mean_excess","p96",20435.6926830503,24.995257069876
"control_lognormal",1997,"mean_excess","p97",26679.8181161469,20.3929213831813
"control_lognormal",1997,"mean_excess","p98",38833.0434960981,16.9909680922797
"control_lognormal",1997,"mean_excess","p99",72487.9852890084,12.1179380220133
"control_lognormal",1997,"max_to_sum","p1",0.206625112782209,18376316.3793025
"control_lognormal",1997,"max_to_sum","p2",0.630591479069374,22863095372115.5
"control_lognormal",1997,"max_to_sum","p3",0.830699741515756,65899271507831422976
"control_lognormal",1997,"max_to_sum","p4",0.923075767268466,2.25179526733781e+26
"control_lognormal",1998,"mean_excess","p80",3177.48606738834,117.710438711437
"control_lognormal",1998,"mean_excess","p81",3340.94851192826,108.237392038528
"control_lognormal",1998,"mean_excess","p82",3522.69500626802,101.053184662702
"control_lognormal",1998,"mean_excess","p83",3724.25819666807,93.9572517806325
"control_lognormal",1998,"mean_excess","p84",3950.49884442198,85.4648754999837
"control_lognormal",1998,"mean_excess","p85",4206.56084598614,78.460204661389
"control_lognormal",1998,"mean_excess","p86",4498.57793583015,72.3677617077744
"control_lognormal",1998,"mean_excess","p87",4831.88463916091,65.9460360372978
"control_lognormal",1998,"mean_excess","p88",5221.82826488318,60.7900682222701
"control_lognormal",1998,"mean_excess","p89",5676.89291023765,53.8994850951052
"control_lognormal",1998,"mean_excess","p90",6218.32224215035,48.3994398259669
"control_lognormal",1998,"mean_excess","p91",6875.47017309051,42.6151636934831
"control_lognormal",1998,"mean_excess","p92",7692.33467296539,38.0132127558359
"control_lognormal",1998,"mean_excess","p93",8728.34275062073,33.2554104116869
"control_lognormal",1998,"mean_excess","p94",10081.8211365867,28.6861459654686
"control_lognormal",1998,"mean_excess","p95",11953.6263803545,24.567499240999
"control_lognormal",1998,"mean_excess","p96",14673.5724784426,20.0667129056136
"control_lognormal",1998,"mean_excess","p97",19030.8393441294,16.143487586231
"control_lognormal",1998,"mean_excess","p98",27439.0442419289,13.1167909304969
"control_lognormal",1998,"mean_excess","p99",49828.9189413502,8.50982167920763
"control_lognormal",1998,"max_to_sum","p1",0.138871428385492,14072585.8387923
"control_lognormal",1998,"max_to_sum","p2",0.563038310318115,6783216391544.19
"control_lognormal",1998,"max_to_sum","p3",0.817631943022747,9128566356191307776
"control_lognormal",1998,"max_to_sum","p4",0.927744724633647,1.57223964202832e+25
"control_lognormal",1999,"mean_excess","p80",3350.55141313604,138.266391310039
"control_lognormal",1999,"mean_excess","p81",3523.13245975489,125.014355014657
"control_lognormal",1999,"mean_excess","p82",3714.41810369672,113.107404106374
"control_lognormal",1999,"mean_excess","p83",3927.25754067428,104.075144376713
"control_lognormal",1999,"mean_excess","p84",4167.11473324593,95.6850825512219
"control_lognormal",1999,"mean_excess","p85",4437.17503875767,88.2664492867415
"control_lognormal",1999,"mean_excess","p86",4745.97352833117,80.9669438468754
"control_lognormal",1999,"mean_excess","p87",5099.54035671925,72.5418241431123
"control_lognormal",1999,"mean_excess","p88",5510.63287761404,66.8625433275976
"control_lognormal",1999,"mean_excess","p89",5993.30353086134,59.4881963992704
"control_lognormal",1999,"mean_excess","p90",6566.66412433324,53.0505768981181
"control_lognormal",1999,"mean_excess","p91",7266.0048962386,47.3126106251603
"control_lognormal",1999,"mean_excess","p92",8126.65791179634,40.6543655349339
"control_lognormal",1999,"mean_excess","p93",9220.66100439553,35.5908694444963
"control_lognormal",1999,"mean_excess","p94",10669.5483071802,31.1420949005502
"control_lognormal",1999,"mean_excess","p95",12640.0447641296,26.046486861618
"control_lognormal",1999,"mean_excess","p96",15568.5146274033,22.3591709764513
"control_lognormal",1999,"mean_excess","p97",20255.996495228,17.7391768321395
"control_lognormal",1999,"mean_excess","p98",29125.534656083,13.5617915879507
"control_lognormal",1999,"mean_excess","p99",53680.5872865348,9.77891352206172
"control_lognormal",1999,"max_to_sum","p1",0.305451414705284,15483065.0845691
"control_lognormal",1999,"max_to_sum","p2",0.935550419631451,23907323748272
"control_lognormal",1999,"max_to_sum","p3",0.994419436870083,1.0637207632524e+20
"control_lognormal",1999,"max_to_sum","p4",0.99940900664447,5.00556450403292e+26
"control_lognormal",2000,"mean_excess","p80",24427.5128616701,972.740316238782
"control_lognormal",2000,"mean_excess","p81",25711.2512901219,885.785902850429
"control_lognormal",2000,"mean_excess","p82",27131.3476172041,801.862577313063
"control_lognormal",2000,"mean_excess","p83",28723.9037169321,725.130209588854
"control_lognormal",2000,"mean_excess","p84",30507.4760479964,653.007468024821
"control_lognormal",2000,"mean_excess","p85",32534.2479380662,574.651116509335
"control_lognormal",2000,"mean_excess","p86",34849.879756985,510.282622107807
"control_lognormal",2000,"mean_excess","p87",37510.1905275474,458.143009992788
"control_lognormal",2000,"mean_excess","p88",40623.3086986764,410.524382502857
"control_lognormal",2000,"mean_excess","p89",44281.4492120379,358.023823206948
"control_lognormal",2000,"mean_excess","p90",48685.613811291,318.05971849479
"control_lognormal",2000,"mean_excess","p91",54038.636706215,279.186503770006
"control_lognormal",2000,"mean_excess","p92",60748.0065836674,247.205800914518
"control_lognormal",2000,"mean_excess","p93",69356.4176308187,213.649703995145
"control_lognormal",2000,"mean_excess","p94",80771.1685775928,187.302998357991
"control_lognormal",2000,"mean_excess","p95",96746.9714188124,156.481069629061
"control_lognormal",2000,"mean_excess","p96",120476.149567003,124.612246373332
"control_lognormal",2000,"mean_excess","p97",159903.934359084,96.8512460295542
"control_lognormal",2000,"mean_excess","p98",237616.913734107,72.8075520096794
"control_lognormal",2000,"mean_excess","p99",466787.780542626,49.5977602234475
"control_lognormal",2000,"max_to_sum","p1",0.254349972633755,126520092.120448
"control_lognormal",2000,"max_to_sum","p2",0.581984520152019,1779389223901067
"control_lognormal",2000,"max_to_sum","p3",0.773659274499875,4.3074857355885e+22
"control_lognormal",2000,"max_to_sum","p4",0.882091787876133,1.21576881655164e+30
"control_lognormal",2001,"mean_excess","p80",9287.37047728917,400.896329412378
"control_lognormal",2001,"mean_excess","p81",9771.95894048141,364.416582302075
"control_lognormal",2001,"mean_excess","p82",10312.2866234069,334.233558385495
"control_lognormal",2001,"mean_excess","p83",10912.6172795992,299.634141000483
"control_lognormal",2001,"mean_excess","p84",11587.6901440473,272.241342623346
"control_lognormal",2001,"mean_excess","p85",12350.6800575091,241.983236075728
"control_lognormal",2001,"mean_excess","p86",13221.7947960418,217.284554309993
"control_lognormal",2001,"mean_excess","p87",14229.2891444061,195.224674684803
"control_lognormal",2001,"mean_excess","p88",15397.798291692,174.089198023566
"control_lognormal",2001,"mean_excess","p89",16774.348411617,153.464060371874
"control_lognormal",2001,"mean_excess","p90",18416.6798887636,130.532049522653
"control_lognormal",2001,"mean_excess","p91",20424.1059247648,111.189717194993
"control_lognormal",2001,"mean_excess","p92",22913.9561793341,95.0919269135329
"control_lognormal",2001,"mean_excess","p93",26098.3131364367,81.2442566820165
"control_lognormal",2001,"mean_excess","p94",30296.7816232395,66.4138550424561
"control_lognormal",2001,"mean_excess","p95",36109.0341935032,53.4424339108341
"control_lognormal",2001,"mean_excess","p96",44735.8621810415,42.3076746601962
"control_lognormal",2001,"mean_excess","p97",58811.5382214006,33.331662522157
"control_lognormal",2001,"mean_excess","p98",85975.2416664741,24.0033140565517
"control_lognormal",2001,"mean_excess","p99",162260.595709536,15.426361379336
"control_lognormal",2001,"max_to_sum","p1",0.0908865580532095,49628820.8657516
"control_lognormal",2001,"max_to_sum","p2",0.212595077594486,95700459362625.8
"control_lognormal",2001,"max_to_sum","p3",0.276567220477997,3.31818148438202e+20
"control_lognormal",2001,"max_to_sum","p4",0.324017937901654,1.27751321233662e+27
"control_lognormal",2002,"mean_excess","p80",11512.1890586504,506.970528581673
"control_lognormal",2002,"mean_excess","p81",12115.1187687463,460.859113396425
"control_lognormal",2002,"mean_excess","p82",12781.5397611331,411.94211530088
"control_lognormal",2002,"mean_excess","p83",13527.970240792,364.800281273168
"control_lognormal",2002,"mean_excess","p84",14367.9185459299,331.015794529407
"control_lognormal",2002,"mean_excess","p85",15314.099665428,293.14652190335
"control_lognormal",2002,"mean_excess","p86",16397.4113419154,258.073420346504
"control_lognormal",2002,"mean_excess","p87",17648.2607869668,235.18842665464
"control_lognormal",2002,"mean_excess","p88",19097.0154912,207.048457410094
"control_lognormal",2002,"mean_excess","p89",20811.5986116353,181.754068988579
"control_lognormal",2002,"mean_excess","p90",22864.8957360472,159.629500721112
"control_lognormal",2002,"mean_excess","p91",25352.9152868636,136.215084278747
"control_lognormal",2002,"mean_excess","p92",28464.9376837624,117.22107668965
"control_lognormal",2002,"mean_excess","p93",32449.4893755643,100.287229572532
"control_lognormal",2002,"mean_excess","p94",37701.6475979964,83.0851049792585
"control_lognormal",2002,"mean_excess","p95",45051.8129732059,71.1393504604419
"control_lognormal",2002,"mean_excess","p96",55987.5839675282,59.7254778409885
"control_lognormal",2002,"mean_excess","p97",73925.8562518699,48.8716632927231
"control_lognormal",2002,"mean_excess","p98",109021.68239276,35.3466500454501
"control_lognormal",2002,"mean_excess","p99",210258.383988602,24.195342195911
"control_lognormal",2002,"max_to_sum","p1",0.335132507130027,63191697.8956651
"control_lognormal",2002,"max_to_sum","p2",0.821455111284243,545970684123284
"control_lognormal",2002,"max_to_sum","p3",0.937400117698086,1.01322229275122e+22
"control_lognormal",2002,"max_to_sum","p4",0.975771397959978,2.06138084659216e+29
"control_lognormal",2003,"mean_excess","p80",21675.1182342176,865.655595265081
"control_lognormal",2003,"mean_excess","p81",22810.439060519,788.88302490464
"control_lognormal",2003,"mean_excess","p82",24070.4609890967,702.957279727374
"control_lognormal",2003,"mean_excess","p83",25483.2632299891,630.273208272291
"control_lognormal",2003,"mean_excess","p84",27066.0515016226,564.077898709131
"control_lognormal",2003,"mean_excess","p85",28859.4395982397,513.768998003055
"control_lognormal",2003,"mean_excess","p86",30914.0088714604,459.180085481378
"control_lognormal",2003,"mean_excess","p87",33274.480398787,410.415064126279
"control_lognormal",2003,"mean_excess","p88",36023.5469140365,360.268968017997
"control_lognormal",2003,"mean_excess","p89",39282.1712048967,320.105980954846
"control_lognormal",2003,"mean_excess","p90",43169.3638089967,275.897172347494
"control_lognormal",2003,"mean_excess","p91",47911.4972862297,238.253978982208
"control_lognormal",2003,"mean_excess","p92",53853.188185191,208.527513142858
"control_lognormal",2003,"mean_excess","p93",61457.2131785081,185.72037007256
"control_lognormal",2003,"mean_excess","p94",71545.2584741895,156.393384277045
"control_lognormal",2003,"mean_excess","p95",85655.2493821838,128.150468015536
"control_lognormal",2003,"mean_excess","p96",106671.265669431,107.701943879247
"control_lognormal",2003,"mean_excess","p97",141239.986818625,79.2653545719143
"control_lognormal",2003,"mean_excess","p98",209652.524801235,56.5586665229675
"control_lognormal",2003,"mean_excess","p99",409228.716561885,38.9457572199529
"control_lognormal",2003,"max_to_sum","p1",0.308706194427422,121729437.611035
"control_lognormal",2003,"max_to_sum","p2",0.717280625592712,1968760189692274
"control_lognormal",2003,"max_to_sum","p3",0.884166690919534,6.00189963870116e+22
"control_lognormal",2003,"max_to_sum","p4",0.951504645720553,2.09581490844876e+30
"control_lognormal",2004,"mean_excess","p80",37687.9488921224,1164.10700879015
"control_lognormal",2004,"mean_excess","p81",39668.1108685018,1039.21593996772
"control_lognormal",2004,"mean_excess","p82",41860.2367926902,939.495596032178
"control_lognormal",2004,"mean_excess","p83",44317.3761541021,843.199857126196
"control_lognormal",2004,"mean_excess","p84",47071.3023713185,764.462147986252
"control_lognormal",2004,"mean_excess","p85",50201.3271775769,688.234056328487
"control_lognormal",2004,"mean_excess","p86",53775.9609469599,610.561593703235
"control_lognormal",2004,"mean_excess","p87",57883.1359661796,541.657446246871
"control_lognormal",2004,"mean_excess","p88",62684.7580661682,469.866267946958
"control_lognormal",2004,"mean_excess","p89",68354.5975017577,407.006356121503
"control_lognormal",2004,"mean_excess","p90",75132.3234147083,362.833605252587
"control_lognormal",2004,"mean_excess","p91",83433.6830152973,320.094031602107
"control_lognormal",2004,"mean_excess","p92",93750.0710829394,274.502775980503
"control_lognormal",2004,"mean_excess","p93",107033.029678705,234.134517004139
"control_lognormal",2004,"mean_excess","p94",124682.638329244,191.383307753774
"control_lognormal",2004,"mean_excess","p95",149223.205865079,156.884631545174
"control_lognormal",2004,"mean_excess","p96",185974.179666784,125.665612005002
"control_lognormal",2004,"mean_excess","p97",246732.619644739,94.1501101117712
"control_lognormal",2004,"mean_excess","p98",366299.740305851,67.2513650643542
"control_lognormal",2004,"mean_excess","p99",717559.957057087,43.5370762758573
"control_lognormal",2004,"max_to_sum","p1",0.682036690738446,217075666.337956
"control_lognormal",2004,"max_to_sum","p2",0.993068186309283,22072864308918136
"control_lognormal",2004,"max_to_sum","p3",0.999795263902568,3.24597797643078e+24
"control_lognormal",2004,"max_to_sum","p4",0.999993215097156,4.80483492901424e+32
"control_lognormal",2005,"mean_excess","p80",13962.800601857,389.796714850664
"control_lognormal",2005,"mean_excess","p81",14691.185867218,345.292116617978
"control_lognormal",2005,"mean_excess","p82",15500.776362081,313.688743284447
"control_lognormal",2005,"mean_excess","p83",16404.5703499949,284.082151496119
"control_lognormal",2005,"mean_excess","p84",17418.6126648798,251.362210360708
"control_lognormal",2005,"mean_excess","p85",18562.4605933438,224.140358009121
"control_lognormal",2005,"mean_excess","p86",19870.5220201717,197.33852406664
"control_lognormal",2005,"mean_excess","p87",21378.4889325358,176.284151996922
"control_lognormal",2005,"mean_excess","p88",23127.8726272034,150.919252711316
"control_lognormal",2005,"mean_excess","p89",25191.8416035012,131.57301779336
"control_lognormal",2005,"mean_excess","p90",27653.3800370717,115.643427117292
"control_lognormal",2005,"mean_excess","p91",30662.9243323033,102.188469189876
"control_lognormal",2005,"mean_excess","p92",34404.4083100759,88.7624487438513
"control_lognormal",2005,"mean_excess","p93",39161.2722422152,72.7596906715107
"control_lognormal",2005,"mean_excess","p94",45468.9688134064,61.0021707060502
"control_lognormal",2005,"mean_excess","p95",54101.7688066858,47.4661952148072
